,datetime,text,user,location
1304,2020-06-15 19:08:59,"@shopDisney Also, we understand, Black lives matter T-shirts will be worn by its employees and might even be for sa… https://t.co/mYuDQoXHKE",rockpatriot,
1305,2020-06-15 19:06:53,"@shopDisney If I wanted to buy Chinese made crap, I'd go to WalMart!",HanssonSteve,
1306,2020-06-15 19:03:35,"@PerryWeintraub Thanks for reaching out to us, Perry! I'd be happy to help. I've sent you a direct message to further assist you. -Joanna",shopDisney,Second star to the right
1307,2020-06-15 18:57:17,"@tbhhsash_ I'd be happy to look into this for you, Sash. Regrettably, I don't have the option to direct message you… https://t.co/WmMYXWXuEd",shopDisney,Second star to the right
1308,2020-06-15 18:55:03,@shopDisney Screw Disney!  ALL Lives Matter!!,carolling14u,Earth
1309,2020-06-15 18:49:28,@shopDisney Is Disney now selling Tucker Carlson merchandise?,jwnoname,best beach on the island
1310,2020-06-15 18:37:25,@shopDisney any idea when Disney stores will be opening in Arizona? #shopdisneysupport,venturewithlani,Arizona
1311,2020-06-15 18:25:24,No! You're supporting corruption. https://t.co/rrQLFZCqbr,AmyJJackson2,"San Diego, CA"
1312,2020-06-15 18:18:58,@shopDisney No thank you.,LindaBellamy3,"Owens Cross Roads, Alabama"
1313,2020-06-15 18:18:13,👍 on @YouTube: $100+ limited edition SHOPDISNEY PINS UNBOXING! https://t.co/byx2uxUNgC,deedeevoices,"Zolfo Springs, FL "
1314,2020-06-15 18:16:20,@shopDisney No thanks...,mannreagan,nyc
1315,2020-06-15 18:13:01,"@PaigeClarno shopdisney dot com also has some ""official"" Disney masks in sets of four, but they are back ordered an… https://t.co/KjxacQ53fS",Ahnsael,
1316,2020-06-15 18:02:46,Spend 20% Less At ShopDisney Today! https://t.co/koASbNWYmQ,Couponin2Disney,"Birmingham, AL"
1317,2020-06-15 17:58:14,"【Toy Story news】SHOP: New ""You've Got A Friend In Me"" Toy Story Matching Shirts Now Available on shopDisney -… https://t.co/m3zO4PxkD3",toystory_jp,
1318,2020-06-15 17:44:36,SHOP: New “You’ve Got A Friend In Me” Toy Story Matching Shirts Now Available on shopDisney https://t.co/BksipqBe4c,CastleInsider,"Orlando, FL"
1319,2020-06-15 17:41:47,@shopDisney The order were made by my American friend on the United State site. He tried to call directly but was told he couldnt cancel it.,Nekoboy69_,Sweden
1320,2020-06-15 17:40:33,"shopDisney offers up to 25% off sitewide: Collector's toys, luxury gear, more https://t.co/jud4nQLNPK by @justinkahnmusic",9to5toys,
1321,2020-06-15 17:32:19,@MARLENEMCCOHEN Have you seen this?? https://t.co/UgYY82LjTc!,cynlouwho7,United States
1322,2020-06-15 17:29:56,Got the email. shopDisney is shipping the masks.,MaPoStormborn,"Florida, USA"
1323,2020-06-15 17:28:52,"@irwin_thrusts Oh, no! I'm so sorry about this, Maegan. I'd be more than happy to assist you. I've sent you a direc… https://t.co/GZpFMTtdsS",shopDisney,Second star to the right
1324,2020-06-15 17:25:19,Disney Dogs PJs for girls available at @shopdisney Larger sizes will fit some adults #disneypajamas #disneypjs… https://t.co/MJZMHxNSiA,DLifestylers,"Orlando, FL"
1325,2020-06-15 17:23:15,@shopDisney PASS,KathyMerry2,USA
1326,2020-06-15 17:12:17,"@2hangrymoms I'm so sorry! Regrettably, I don't have the option to direct message you. Please email personal.shoppe… https://t.co/t1sFtwl79e",shopDisney,Second star to the right
1327,2020-06-15 17:11:08,"@shopDisney Have any Tucker Carlson tee shirts? ""Truth is Magical""",Gran_Cracka,Pacific Northwest
1328,2020-06-15 17:08:33,@shopDisney #shopdisneysupport it’s the uk store. Are you the American store only?,Amy_mimy93,"Rainhill, England"
1329,2020-06-15 17:08:08,"@shopDisney Thank you. It just told me June, so I was curious.",_UofMAngel,Michigan
1330,2020-06-15 17:04:17,"SHOP: New “You’ve Got A Friend In Me” Toy Story Matching Shirts Now Available on shopDisney

https://t.co/gz5b3JgS84 https://t.co/1czgGfS5Bw",dlnt,"Anaheim, CA"
1331,2020-06-15 17:04:02,@Amy_mimy93 I'm so sorry. I'm unable to locate this item. Are you visiting the online store for the United Stated o… https://t.co/ryqcLw1pDz,shopDisney,Second star to the right
1332,2020-06-15 17:03:22,"SHOP: New “You’ve Got A Friend In Me” Toy Story Matching Shirts Now Available on shopDisney

https://t.co/7qFb29dm8a https://t.co/UBtJ4Ibpxy",WDWNT,"Orlando, FL"
1333,2020-06-15 17:01:37,@shopDisney any status on the face masks? I ordered mine the first day of the preorder and it said they would be av… https://t.co/JTO0FgzRVB,nessieobregon,
1334,2020-06-15 17:00:35,"@Dinkleman8 Oh, no! I'm so sorry, Travis. I'd be more than happy to assist you. I've sent you a direct message to f… https://t.co/q0tEOrXRyg",shopDisney,Second star to the right
1335,2020-06-15 17:00:14,@shopDisney Darn! Thanks for replying :),clairewebb23,nottingham
1336,2020-06-15 16:58:15,"@shopDisney Please help, I am trying to get a refund on our upgraded MagicBands for our Disney vacation that has no… https://t.co/XgErlic1hQ",PerryWeintraub,
1337,2020-06-15 16:52:06,@shopDisney #ShopDisneySupport been waiting for an order refund since the 25th and it’s still not in my account - w… https://t.co/Lz3A0pv3sR,tbhhsash_,"England, United Kingdom"
1338,2020-06-15 16:50:31,"@clairewebb23 I'm so sorry, Claire. We're the guest services for the United State's https://t.co/Ld0kkAXEFH. Regret… https://t.co/DWbKsSZMWG",shopDisney,Second star to the right
1339,2020-06-15 16:40:41,"@fillmypassport6 Oh, no! I'm so sorry, Janine. I'd be more than happy to assist you. Please try using Google Chrome… https://t.co/0g1gLYy9Lc",shopDisney,Second star to the right
1340,2020-06-15 16:31:28,"@_UofMAngel Thanks for asking, Kle! The orders will ship out according to the time frame displayed at the time of t… https://t.co/Bqgn2Lw7Uq",shopDisney,Second star to the right
1341,2020-06-15 16:23:53,"@Nekoboy69_ I'm so sorry. We're the guest services for the United State's https://t.co/p553VY93KK. Regrettably, we'… https://t.co/JfQ7M1M5tw",shopDisney,Second star to the right
1342,2020-06-15 16:16:33,"@Q_T_patootie_ Oh, no! I'm so sorry, Nicole. Regrettably, we don't have the option to direct message you. I'd be mo… https://t.co/ekPJDPsnSp",shopDisney,Second star to the right
1343,2020-06-15 16:14:33,Stylish Disney Baby Looks Now Available on shopDisney https://t.co/NbHqqPzv3p,CastleInsider,"Orlando, FL"
1344,2020-06-15 16:05:18,@CashSupport I tried to make a purchase through @shopDisney and I didn’t have the sufficient funds to cover it! it… https://t.co/4awTIuEVMr,irwin_thrusts,"Mandan, ND"
1345,2020-06-15 16:05:04,"@shopDisney yes, they were! thank you so much - but I actually just received the order and one of the items already… https://t.co/SRRqvmZ0Gt",2hangrymoms,"Conshohocken, PA"
1346,2020-06-15 16:04:44,@LadySquibbles16 Please review the item page's delivery details. It will list if the item is not able to ship internationally. -Joanna,shopDisney,Second star to the right
1347,2020-06-15 16:00:44,Dress your best for dreamland with the latest sleepwear styles from shopDisney: https://t.co/My09lO5d1A https://t.co/AtyfhAEib0,laughing_place,"Orlando, FL"
1348,2020-06-15 15:59:04,"@REDAngel2B Thanks for reaching out to us, Angel! I'd be more than happy to help. Reviewing your order, two of the… https://t.co/uyCNBlHVUT",shopDisney,Second star to the right
1349,2020-06-15 15:58:35,"@shopDisney #shopdisneysupport 
This account is blatantly confirming the use of bots to purchase items on your stor… https://t.co/XpHwepY7Ig",corapiki,
1350,2020-06-15 15:57:49,@DisneyFoodBlog The only reason I'd want McDonald's back is cuz it was the only McDonald's that got the amount of s… https://t.co/4zj73r48Fb,PunkyPowerO15,
1351,2020-06-15 15:55:01,"@DisneyParks @shopDisney 
These wings are 3 months and 6 months old. Not aggressively used and they have had frayed… https://t.co/HtcrarXNkH",KaytlinRother,
1352,2020-06-15 15:44:33,Dress Your Best for Dreamland with New Sleepwear from shopDisney https://t.co/UpBj6LtOH1,CastleInsider,"Orlando, FL"
1353,2020-06-15 15:44:33,Dress Your Best for Dreamland with New Sleepwear from shopDisney https://t.co/eCDW4gLFO5,CastleInsider,"Orlando, FL"
1354,2020-06-15 15:42:26,"❤️ We’re loving this classic Mickey Mouse Shorts Wallet by Loungefly from @shopdisney! ❤️
-
-
-
#disney… https://t.co/XtNjwPGtS9",chipandcompany,"Orlando, FL"
1355,2020-06-15 15:41:21,"Disney Store UK has started their summer sale up to 50% off
ShopDisney UK (affiliate link) https://t.co/c8HWug89BD… https://t.co/VfA7hanmuZ",shimhighlights,"South Yorkshire, United Kingdom"
1356,2020-06-15 15:34:56,"@lliammatthewss I'm so sorry. We're the guest services for the United State's https://t.co/yM3Dr68vYa. Regrettably,… https://t.co/hXaO2HHFQU",shopDisney,Second star to the right
1357,2020-06-15 15:33:25,@in50mni4 Thanks for asking! Each store will vary. Please refer to the Store Locator page for the latest informatio… https://t.co/1SAQgeS0sR,shopDisney,Second star to the right
1358,2020-06-15 15:29:30,A Summer Sale has now started at https://t.co/DkBIGnm5Uf with 30% off 292 selected lines. I have found products wit… https://t.co/qdhsUVL6nP,DonnaBrough3,United Kingdom 
1359,2020-06-15 15:23:21,@shopDisney Minnie Mouse belt bag. 427240782853. Doesn’t state anywhere about personalised but there’s a photo with… https://t.co/VL2tS9mta0,Amy_mimy93,"Rainhill, England"
1360,2020-06-15 15:13:17,@shopDisney @shopDisney I bought one of the Kylo Ren lightsabers off of your website and it broke about 20 days aft… https://t.co/leMtEUvM9Y,Dinkleman8,USA
1361,2020-06-15 15:13:11,"@shopDisney Hi there, I made an order on 3rd June and still haven't recieved it.
This was a gift for someone on 11t… https://t.co/ukaL2SdZd7",clairewebb23,nottingham
1362,2020-06-15 15:06:52,"@shopDisney your site keeps booting me out of my cart.
I log in and then in 5 seconds are booted out. This is const… https://t.co/DQRSWvocWa",fillmypassport6,"Toronto, Ontario"
1363,2020-06-15 15:02:44,Happy Merch Monday Weeklyteers! Here are the park exclusive pins that are going to be released later this month on… https://t.co/T563qIL0iU,DLWeekly,"Anaheim, CA"
1364,2020-06-15 15:02:23,@shopDisney Are masks that were ordered in April going to ship soon? Thanks!,_UofMAngel,Michigan
1365,2020-06-15 14:46:44,New #StarWars #TheCloneWars shirts at #ShopDisney https://t.co/v6vR7OhYWx &amp; https://t.co/zZB2uWIqax #ahsokatano https://t.co/Y6yFe8mISS,ParksAndCons,Southern California
1366,2020-06-15 14:44:32,SHOP: New “Star Wars: The Clone Wars” T-Shirts Appear on shopDisney https://t.co/kdq8bizUVD,CastleInsider,"Orlando, FL"
1367,2020-06-15 14:37:26,Several new Disney Loungefly Collectibles now available on Shop Disney including new wristlets and a new mini backp… https://t.co/pASg5TDsS8,popvinylworld,Worldwide
1368,2020-06-15 14:25:58,"SHOP: New “Star Wars: The Clone Wars” T-Shirts Appear on shopDisney

https://t.co/QJsTtRp0QP https://t.co/VyaJ2SzHsu",dlnt,"Anaheim, CA"
1369,2020-06-15 14:25:03,"SHOP: New “Star Wars: The Clone Wars” T-Shirts Appear on shopDisney

https://t.co/LG3piQXaym https://t.co/VCfqoQNeWL",WDWNT,"Orlando, FL"
1370,2020-06-15 14:22:34,I can't believe this lmaoooo https://t.co/Z7cawihJ74,roisinmack,jerseyy
1371,2020-06-15 14:15:07,Tell them who is King of the Castle with this fun tee! #ad https://t.co/jvPayPa8lL https://t.co/kSUuNFxqPX,MickeyFix,
1372,2020-06-15 14:14:11,"@shopDisney you don’t find that out until you check out ifs very frustrating, none of the crislu items will ship to… https://t.co/ZHOR2ZVfJ2",LadySquibbles16,"ottawa, ontario ... Oh Canada!"
1373,2020-06-15 14:05:16,"@LadySquibbles16 Thanks for asking! We do offer the option to ship to Canada. However, please note, all items are n… https://t.co/MVypUIEFuR",shopDisney,Second star to the right
1374,2020-06-15 13:58:24,【Toy Story news】SHOP: New “Lilo &amp; Stitch” and “Toy Story” Alien Loungefly Wristlets Now Available on shopDisney -… https://t.co/V7Zzwn16jz,toystory_jp,
1375,2020-06-15 13:55:41,@shopDisney I just received my delivery that I've been super excited about but opened it and found the graphics are… https://t.co/AYqUkfExGM,Q_T_patootie_,
1376,2020-06-15 13:52:54,@shopDisney knows whats up https://t.co/8QSaMjvBpt,101acrewoods,
1377,2020-06-15 13:49:27,i WISH shopdisney uk stocked the same loungeflys as the us site :(( all i want is that embroidered tiki room backpack 🥺,vinylfineline,
1378,2020-06-15 13:39:59,@shopDisney  Hi ! what’s the shipping status for my order # 5006552370,REDAngel2B,
1379,2020-06-15 13:33:25,SHOP: New “Lilo &amp; Stitch” and “Toy Story” Alien Loungefly Wristlets Now Available on shopDisney… https://t.co/R7KmNsDnn4,dlnt,"Anaheim, CA"
1380,2020-06-15 13:32:34,SHOP: New “Lilo &amp; Stitch” and “Toy Story” Alien Loungefly Wristlets Now Available on shopDisney… https://t.co/iCLWxfI8CH,WDWNT,"Orlando, FL"
1381,2020-06-15 13:28:41,@Disney @DisneyStudios @DisneyParks @shopDisney @disneyplus @DisneyD23   Heaven forbid! https://t.co/jNnQwALrHu,kelcrw4,
1382,2020-06-15 13:24:43,Let’s hope all the bugs and bots are worked out before June’s Main Attraction is dripped this Saturday!… https://t.co/jddOXuaefZ,TKIDisneyNews,"Orlando, FL"
1383,2020-06-15 13:00:36,Check out the new #PrideMonth2020 collections from @shopDisney and @UniversalORL: https://t.co/6Nf9rdiJU5 https://t.co/FdTj1dybgw,Attractions,
1384,2020-06-15 12:43:45,May or may not have made a purchase on shopDisney because of all the sales 🤣,jangal818,
1385,2020-06-15 12:13:57,Women sleep sets and night shirts available on shopdisney #disney #shopdisney #loungewear https://t.co/C6C8acrY4a,DizThruBrwnEyes,"Atlanta, GA"
1386,2020-06-15 12:09:52,New Disney @Loungefly_ backpacks and wristlets available on shopdisney #disney #disneyloungefly #shopdisney… https://t.co/4zDU8kYs44,DizThruBrwnEyes,"Atlanta, GA"
1387,2020-06-15 12:07:23,The Child bodysuit for babies is available on shopdisney #disney #thechild #themandolorian #starwars https://t.co/bWna1gwEwz,DizThruBrwnEyes,"Atlanta, GA"
1388,2020-06-15 11:54:01,"@punziehannah Yep! If you can’t find it, it might have sold out though 

https://t.co/Xs7wgwm8Gm",StorybrookeSoph,She/Her
1389,2020-06-15 11:01:04,Take a first peek at the new shopDisney Frozen II range! @shopDisney #Frozen2 https://t.co/R45nnEINE9 https://t.co/R7T7qsEbrt,FizzyPeachesx,"Brighton, UK"
1390,2020-06-15 10:59:53,@shopDisney just about to checkout but does the 3 for 2 not work if it’s on sale? It hasn’t worked in my basket tha… https://t.co/9jMil1oy0y,amiibright,"Newcastle, UK"
1391,2020-06-15 10:30:05,"How is the Tangled 10th anniversary pin out of stock on @shopDisney UK already? 

Probably because people have it s… https://t.co/VDV8sLFAP2",McLaura87,"Northern Ireland, United Kingdom"
1392,2020-06-15 09:44:02,"The @Disney_UK exclusive Stitch Pop deluxe is on sale

Only £27.99

✅Order here ⬇️
https://t.co/9q38NP9BhH

#funko… https://t.co/lcc4PZKQfC",Abbernaffyfunko,"Glasgow, Scotland"
1393,2020-06-15 09:28:44,ICYMI: We've rounded up 5 of the cutest #Disney #picnic accessories and items from @shopDisney -- perfect for your… https://t.co/BsPcDbdZqL,bleedingcool,"Los Angeles USA To London, UK"
1394,2020-06-15 09:22:00,"Fun Way To Wash Your Disney Cloth Face Masks By Hand!
https://t.co/ABF4653772 #disney #disneyfacemask #facemask… https://t.co/Q3DQd6OLap",DeeBlog2,
1395,2020-06-15 09:06:35,"New to Shop Disney UK
Tangled 10th Anniversary Pin
https://t.co/OD7bgIk6j5 https://t.co/ypRrN9pfD7",TDRTweets,United Kingdom
1396,2020-06-15 08:17:32,@shopDisney is there a date of reopening for the disney stores?,in50mni4,
1397,2020-06-15 08:00:50,"#AD
I have this mug and it's one of my favourites!
Now reduced to £4.50 (from £9.00) in the shopDisney sale
&gt;&gt;&gt;… https://t.co/Ur0qPdeuHH",TLittleBargainH,United Kingdom
1398,2020-06-15 07:46:22,Disney store summer sale has lots of reduced pops if anyone’s after marvel Star Wars or Disney pop go check it out!… https://t.co/ZB3OVqjtUz,PopBrosYT,United Kingdom
1399,2020-06-15 07:39:57,"✨ BACK IN STOCK ✨
Disneyland Paris Aqua Arendelle Spirit Jersey for Adults
🇬🇧 £59.99 ➡ https://t.co/pNYBevlFPu
🇫🇷 5… https://t.co/Lsq7jGRP8Y",Pixiedust_be,
1400,2020-06-15 07:32:40,@shopDisney can you help!? It's a parcel from you!,lliammatthewss,
1401,2020-06-15 07:17:11,(Shopping) Le sweat-shirt @spiritjersey de la collection Arendelle Aqua de #DisneylandParis est de retour ce matin… https://t.co/Fz1DzamcSI,DisneyphileLIVE,Disneyland Paris
1402,2020-06-15 07:13:07,"#AD
This Frozen 2 figure set is reduced to £12.89 in the shopDisney sale (was £25.95!)
&gt;&gt;&gt; https://t.co/9JIBPhkPw3… https://t.co/UbnAevzi2l",TLittleBargainH,United Kingdom
1403,2020-06-15 07:06:09,"#AD
This Little Mermaid mini animator playset is reduced to £6.49 in the shopDisney sale (was £13)
&gt;&gt;&gt;… https://t.co/Uxwbi6569c",TLittleBargainH,United Kingdom
1404,2020-06-15 06:50:49,"Minnie and Daisy are here! Thank you shopdisney, personalized, and just check my name on it. 💖 https://t.co/UsYEuMLB48",pyaralicioussss,Cebu City
1405,2020-06-15 06:13:18,"#AD
The shopDisney sale seems to be live!
&gt;&gt;&gt; https://t.co/bAZVMuL2Fr https://t.co/xFuDUo0ag4",TLittleBargainH,United Kingdom
1406,2020-06-15 05:01:31,@shopDisney I miss you guys being open in San Diego area.. I’m sad https://t.co/Zrq4OhUhTV,eeiglesias,Southern California
1407,2020-06-15 04:10:14,"@kelizona Our apologies for any confusion, Kelly ! The percentage discount will be applied for any item that is eli… https://t.co/XPi30yMECW",shopDisney,Second star to the right
1408,2020-06-15 04:06:25,@MrDannyJennings Thanks for shopping with us! Please check with your local Disney Store once they have re-opened. Y… https://t.co/aiFih0dsbZ,shopDisney,Second star to the right
